filnavn,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,flux_mean,flux_std,contrast_mean,contrast_std,hnr,target,beta,snr_db,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std
BlueNoise_beta-0.90_snr-0.31_193.wav,3578.128391912588,852.5173548352303,2300.633580194781,208.71503240591426,6431.506374722838,452.99932704939096,0.17404672503471375,0.13426677882671356,0.35757078346631205,0.18438596240752939,0.041788529604673386,0.023026365786790848,1.2862612009048462,0.9617114663124084,20.32523737152111,12.377966191293554,1.7848536968231201,BlueNoise,-0.9,-0.31,-180.771240234375,36.13721466064453,-1.1915305852890015,31.480300903320312,12.697444915771484,16.815275192260742,8.360289573669434,15.137398719787598,4.33314847946167,11.278756141662598,0.23921869695186615,9.298026084899902,-4.470508098602295,8.48977279663086,0.7680649757385254,7.461089611053467,-2.5917487144470215,7.341633319854736,1.613158941268921,6.879105091094971,-3.2329275608062744,5.532971382141113,3.22633957862854,5.186275482177734,0.5702115297317505,4.861825466156006
BlueNoise_beta-0.90_snr11.21_088.wav,2541.033376374388,1105.9674023439757,2164.5124317425584,256.03414841806597,5130.095673876872,1448.5217453218079,0.09647799283266068,0.12759551405906677,0.21585797249002658,0.16254372680228193,0.04172663018107414,0.023025644943118095,1.866795301437378,1.7974098920822144,20.64711240107522,12.352299584314691,1.5994489192962646,BlueNoise,-0.9,11.21,-241.66717529296875,52.277008056640625,47.87029266357422,42.30713653564453,16.889802932739258,20.85759925842285,3.4585070610046387,23.220935821533203,-0.17463651299476624,13.273821830749512,-4.904228687286377,14.176453590393066,-8.49120044708252,13.516634941101074,3.215073585510254,11.625123023986816,-6.577175617218018,10.479333877563477,-4.110354900360107,8.176939010620117,-6.569126129150391,7.350142478942871,-0.3317887783050537,7.081028938293457,-4.803441047668457,6.5647454261779785
BlueNoise_beta-0.90_snr15.65_265.wav,2784.3626769273906,1487.1376171821105,1977.129912876534,318.0235195470879,4853.889351081531,2111.2835623880705,0.14568836987018585,0.15159469842910767,0.3039381960605053,0.21868439758930308,0.03297178074717522,0.029195869341492653,1.7786219120025635,1.859347939491272,19.824837631097996,12.623120741232622,0.9425551295280457,BlueNoise,-0.9,15.65,-295.3965148925781,83.41631317138672,39.001258850097656,64.25111389160156,13.890178680419922,23.40010643005371,10.100292205810547,22.10118293762207,4.11722993850708,12.775979042053223,1.095536708831787,10.58666706085205,-4.400537490844727,10.43181324005127,-8.563116073608398,11.513970375061035,-10.51243782043457,11.11612319946289,-0.31084808707237244,9.845440864562988,-5.775317668914795,7.954082012176514,-2.7792391777038574,7.6262969970703125,-5.223087787628174,7.69998025894165
BlueNoise_beta-0.90_snr6.63_106.wav,3033.5624272327304,1128.1688142593057,2235.521105250979,257.8822881868865,5777.720099667774,1059.121465897753,0.12288881093263626,0.13191165030002594,0.29048578789893614,0.17042739331046144,0.04343687370419502,0.02306038700044155,1.7926563024520874,1.5680958032608032,19.680984733305912,12.533005748183696,0.37263303995132446,BlueNoise,-0.9,6.63,-207.8388671875,45.51980972290039,29.263492584228516,40.143798828125,30.474937438964844,21.459041595458984,21.127084732055664,23.351306915283203,4.7920708656311035,15.41341495513916,-2.9081854820251465,14.96452808380127,-10.343090057373047,10.856918334960938,-6.53714656829834,12.45253849029541,-12.492765426635742,11.783720016479492,-2.4488110542297363,9.684493064880371,-8.780125617980957,8.74229907989502,-4.093207359313965,7.637456893920898,-3.520054578781128,7.009372234344482
BlueNoise_beta-0.90_snr7.67_232.wav,3200.0804739239456,1138.0603626935936,2112.0756688980778,291.20039455861075,5722.845441595442,1221.2243532260031,0.16137249767780304,0.1383155882358551,0.3478814390696347,0.17279249466274305,0.035173822194337845,0.02882094867527485,1.5979045629501343,1.4525021314620972,19.168319681881382,12.669958882328634,0.12091553956270218,BlueNoise,-0.9,7.67,-222.1028594970703,67.47915649414062,20.240171432495117,51.47593688964844,15.32918643951416,28.56191635131836,12.298834800720215,23.139860153198242,-1.7451659440994263,14.515796661376953,2.843322515487671,12.888259887695312,-12.177696228027344,14.011274337768555,-10.693319320678711,12.681302070617676,-6.887638092041016,12.072723388671875,-0.8143602013587952,11.749673843383789,-6.5297393798828125,8.961617469787598,-3.4207489490509033,8.063932418823242,-6.347620487213135,8.198140144348145
BlueNoise_beta-0.90_snr8.47_051.wav,3423.9759359823497,1241.5122387028523,2080.75437479598,216.5666963140468,5815.047836938436,1403.669466855093,0.20677223801612854,0.15103203058242798,0.39169636178523937,0.21878084705447337,0.025482214987277985,0.027421828359365463,1.4560214281082153,1.4301458597183228,19.022649759755836,12.659345673961115,0.8472380638122559,BlueNoise,-0.9,8.47,-278.6609191894531,72.59025573730469,5.784754753112793,54.44965362548828,5.043801307678223,19.370758056640625,6.1466851234436035,19.5603084564209,-1.998550534248352,13.248519897460938,0.6970750689506531,11.165862083435059,-4.694323539733887,8.960386276245117,-5.421014308929443,11.622211456298828,-4.5178656578063965,8.98885726928711,1.6365996599197388,9.539997100830078,-2.9908061027526855,7.965437412261963,4.3258185386657715,7.339779376983643,-3.633779764175415,6.904470920562744
BlueNoise_beta-0.90_snr9.21_293.wav,2681.4425193704033,1085.7230974850595,2143.188552570095,271.37255375111005,5293.046652421653,1311.5115200227008,0.09848498553037643,0.12175554782152176,0.2416189533390411,0.1627860552618191,0.04135704040527344,0.02599366381764412,1.647441029548645,1.3843543529510498,20.213674241093997,12.170715137307859,0.4698812663555145,BlueNoise,-0.9,9.21,-228.6883544921875,51.80698013305664,35.658870697021484,46.75404357910156,16.358142852783203,25.84576988220215,11.241962432861328,23.009252548217773,-4.136739730834961,12.75604248046875,-24.068819046020508,17.826303482055664,-30.205873489379883,16.399446487426758,-17.1737003326416,13.3192138671875,-16.8125,10.243218421936035,-6.46517276763916,9.924468994140625,-6.646273612976074,8.321492195129395,0.6275306344032288,6.392110347747803,-9.839188575744629,6.421076774597168
BlueNoise_beta-0.91_snr-2.38_231.wav,3689.6962207761785,744.2836752012247,2275.1964557879105,212.67038988581928,6465.233666061706,475.21913002931177,0.2030877321958542,0.11588277667760849,0.3851417718931686,0.15894321474813738,0.0452309213578701,0.024107499048113823,1.2810841798782349,0.9958754181861877,19.50691766114658,12.460882205664815,0.8322421908378601,BlueNoise,-0.91,-2.38,-150.25791931152344,35.4907112121582,-1.6399202346801758,31.901247024536133,9.966592788696289,15.648938179016113,4.880308628082275,15.92569351196289,-1.008773922920227,9.54646110534668,-2.770965814590454,8.907885551452637,-8.086264610290527,8.418805122375488,-4.894136428833008,8.383331298828125,-9.78596019744873,7.291248321533203,-2.820265769958496,7.854721546173096,-7.089934825897217,7.123846054077148,-2.89235782623291,6.4023871421813965,-6.538743019104004,5.3823771476745605
BlueNoise_beta-0.91_snr-3.06_329.wav,3685.3484687958394,761.6003486100258,2299.714556904416,234.12733870012698,6519.03078202995,343.88259307674394,0.18546117842197418,0.12004172801971436,0.3899250436336436,0.15075233294419174,0.0473380908370018,0.02045828476548195,1.272158145904541,0.9576078653335571,20.11925027533637,12.682726263286066,0.889890730381012,BlueNoise,-0.91,-3.06,-151.9207305908203,34.808292388916016,-2.9702765941619873,35.47591781616211,12.501659393310547,16.184864044189453,2.1282148361206055,14.208603858947754,-3.4673309326171875,14.371098518371582,-2.726914167404175,11.209699630737305,-9.0285005569458,9.32843017578125,-4.304248809814453,9.375041007995605,-8.355171203613281,8.075362205505371,-3.6904990673065186,6.965703010559082,-7.503524303436279,6.4081244468688965,-2.395297050476074,5.775547981262207,-6.210109710693359,4.84574556350708
BlueNoise_beta-0.91_snr-3.41_309.wav,3531.7495862141554,704.3558004962359,2376.605109451215,192.4618254996208,6475.990853658536,345.1315734009218,0.180695578455925,0.10844814032316208,0.34566503213652483,0.14296341409558402,0.04995178431272507,0.01895984448492527,1.2808932065963745,1.0994030237197876,18.893765958013226,12.206964881819916,0.620323896408081,BlueNoise,-0.91,-3.41,-134.97650146484375,34.52057647705078,10.372995376586914,33.82408142089844,24.238069534301758,16.64818572998047,13.333130836486816,17.662813186645508,5.481134414672852,13.737231254577637,4.853241443634033,8.045062065124512,-1.5088553428649902,7.840080738067627,-0.49963265657424927,8.295023918151855,-5.795613765716553,8.342601776123047,0.511239230632782,7.619422912597656,-0.7367416024208069,8.3634033203125,5.103226661682129,7.529585838317871,0.29752519726753235,6.038766860961914
