filnavn,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,flux_mean,flux_std,contrast_mean,contrast_std,hnr,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,target
Lydfil_BrownNoise_01.wav,945.670991683643,228.34974449842113,1543.1720369796903,205.92705251409538,2153.5823170731705,783.2913510826858,0.002380860038101673,0.002465168945491314,0.028212959884751775,0.014004794065052112,0.20160458981990814,0.051463279873132706,1.1978697776794434,0.6699097752571106,19.85629912092326,12.298638993075555,14.342074394226074,-135.26747131347656,21.38251304626465,110.77212524414062,10.872937202453613,9.83432674407959,12.680276870727539,28.364604949951172,10.620397567749023,5.996861934661865,9.193256378173828,15.091639518737793,5.977962970733643,2.6217808723449707,7.291704177856445,8.917065620422363,5.700480937957764,6.345946311950684,7.274730682373047,10.402587890625,5.7415900230407715,2.5751633644104004,4.978814125061035,7.124054908752441,4.687408924102783,1.1390047073364258,3.9176855087280273,BrownNoise
Lydfil_BrownNoise_02.wav,1308.261502453353,738.3627865090606,1732.7412951869774,386.592196904378,2929.310524126456,1504.4539841776495,0.006899701897054911,0.014219898730516434,0.0498163750831117,0.04203330633624522,0.09667009115219116,0.02654399164021015,1.4946311712265015,1.2804805040359497,20.009131699720747,12.540029787746438,5.923397541046143,-191.6797637939453,42.22504425048828,90.29409790039062,32.00017166137695,18.447834014892578,23.74795913696289,33.03192138671875,18.525426864624023,2.1251320838928223,13.767007827758789,14.797657012939453,10.905943870544434,3.756640911102295,8.394766807556152,7.77533483505249,7.761261940002441,5.443243026733398,8.318090438842773,5.659206390380859,7.9158759117126465,1.728596806526184,5.75073766708374,7.214581489562988,6.008978843688965,2.3045830726623535,5.08202600479126,BrownNoise
Lydfil_BrownNoise_03.wav,1390.7586841965629,826.8497998505279,1810.02422971357,471.71337095779245,3147.881054131054,1682.0159304494236,0.006179607938975096,0.010761016979813576,0.04919377853881279,0.042890556731483155,0.12549400329589844,0.030002349987626076,1.4431504011154175,1.067147970199585,19.991755839908873,12.257559315308589,9.030135154724121,-165.96435546875,33.529823303222656,87.86868286132812,32.165550231933594,23.13444709777832,26.025846481323242,30.125843048095703,19.043331146240234,5.521509647369385,13.078166961669922,12.669854164123535,10.169833183288574,5.196863174438477,8.5999755859375,11.135467529296875,7.2987895011901855,3.012645721435547,7.829796314239502,7.504129886627197,6.395824432373047,1.5797802209854126,5.5398268699646,4.9143266677856445,4.932245254516602,4.855472087860107,5.217595100402832,BrownNoise
Lydfil_BrownNoise_04.wav,925.6647232709663,369.68812286390835,1582.5882718247497,258.30785003971954,2061.954034941764,1046.471999873719,0.0025944889057427645,0.0038772891275584698,0.02396993434175532,0.014260976102559678,0.23658305406570435,0.059090714901685715,1.1050795316696167,0.6516791582107544,18.907320972918505,12.642562464177159,8.895148277282715,-126.96280670166016,21.6641902923584,109.10205841064453,18.7061824798584,24.02500343322754,9.170493125915527,32.34547805786133,10.236499786376953,10.394286155700684,8.41720962524414,15.09409236907959,6.765767574310303,2.8281140327453613,6.876274585723877,9.237035751342773,6.3088483810424805,-0.24100765585899353,6.283790588378906,9.654361724853516,5.840391159057617,-0.5759395956993103,5.679274082183838,6.750332355499268,4.413868427276611,-0.2585121691226959,4.40874719619751,BrownNoise
Lydfil_BrownNoise_05.wav,1457.18205786542,890.3575665163689,1805.5714250037327,475.6084118628915,3136.611596009975,1842.275761515571,0.011367213912308216,0.022532043978571892,0.06285599788346613,0.056379207984291704,0.22955258190631866,0.059115536510944366,1.560932993888855,1.2767093181610107,19.796160664369488,12.814850363428716,5.15297794342041,-93.4817886352539,38.88972473144531,87.24571990966797,36.78288269042969,16.614625930786133,23.832658767700195,32.39909744262695,15.25863265991211,16.933589935302734,11.267727851867676,7.872673988342285,12.587892532348633,4.708048343658447,10.128850936889648,4.140286445617676,10.165221214294434,-0.7030979990959167,9.199341773986816,7.347883701324463,8.344220161437988,-3.745142936706543,7.289624214172363,4.612578868865967,7.40471076965332,1.5564104318618774,6.098844051361084,BrownNoise
Lydfil_BrownNoise_06.wav,1304.6628429439666,793.1547231962892,1659.9105491114901,427.82537583864166,2803.4539473684213,1583.8841702877146,0.006315161008387804,0.013754158280789852,0.059557537699854654,0.04952625046906026,0.1675567775964737,0.05640250816941261,1.7088115215301514,1.5075773000717163,20.96911432133541,12.22353957959355,2.7773678302764893,-134.00384521484375,51.04936599731445,99.08558654785156,33.746707916259766,15.93091106414795,25.90277099609375,29.68379020690918,21.558259963989258,5.49161958694458,14.236708641052246,14.26761245727539,11.584830284118652,-4.058201789855957,10.442501068115234,2.4618048667907715,11.285300254821777,5.002618789672852,11.240301132202148,0.03608237951993942,11.167464256286621,-0.6634769439697266,7.511517524719238,7.319832801818848,8.018929481506348,3.8228673934936523,7.7114481925964355,BrownNoise
Lydfil_BrownNoise_07.wav,846.3352371422959,199.2091309997278,1439.556179540272,233.0304185600932,1733.4959165154264,713.6352301441724,0.0019814216066151857,0.002100021578371525,0.026433900345203487,0.013131513175272062,0.1586807370185852,0.04053160175681114,1.2546852827072144,0.9185270071029663,19.325910648830135,12.43029537237201,3.5574705600738525,-160.98226928710938,29.539676666259766,125.24141693115234,20.843584060668945,13.776593208312988,12.366084098815918,22.788400650024414,12.619441032409668,4.100003242492676,13.818880081176758,13.385937690734863,9.244479179382324,4.350899696350098,7.819316387176514,4.921316623687744,9.316560745239258,-0.8495203256607056,7.887850761413574,6.874393939971924,6.96254825592041,1.8626374006271362,6.886874198913574,8.96300983428955,5.72174072265625,2.3710527420043945,5.036070823669434,BrownNoise
Lydfil_BrownNoise_08.wav,855.1513485811408,216.53467852437737,1500.5453390097132,208.7481130903169,1831.7264065335753,732.4703816795067,0.0021106319036334753,0.002270312746986747,0.021194812863372093,0.010364799631374433,0.1683841049671173,0.0429430715739727,1.084682583808899,0.6527501940727234,18.838933394580494,12.534157290781467,6.637233257293701,-158.75279235839844,21.75956916809082,118.06486511230469,17.8192138671875,17.52149200439453,10.49971866607666,28.483165740966797,8.845730781555176,9.999590873718262,8.959243774414062,15.095288276672363,6.122255802154541,2.350522756576538,6.892384052276611,4.185789108276367,9.201491355895996,0.0007818022277206182,6.615784645080566,8.016263961791992,6.2725911140441895,0.282852441072464,5.661287307739258,8.38748550415039,5.458256721496582,2.708906888961792,4.5713582038879395,BrownNoise
Lydfil_BrownNoise_09.wav,1090.4712783894506,587.44676888001,1550.1940184528935,299.1653913423911,2353.8236027944113,1178.253134974776,0.004629051778465509,0.009060544893145561,0.03844005840654952,0.03624458435812521,0.11526899039745331,0.037599049508571625,1.3907839059829712,1.290824055671692,19.336191098078427,12.977952089665461,2.9037909507751465,-178.33486938476562,52.01412582397461,107.22320556640625,30.0665225982666,8.747645378112793,21.870603561401367,36.65882873535156,18.726287841796875,4.492208957672119,14.600842475891113,15.307183265686035,12.093701362609863,2.2175722122192383,11.285825729370117,10.26060962677002,9.644014358520508,3.5207953453063965,6.944621562957764,8.156822204589844,7.710419654846191,-1.6005457639694214,6.587492942810059,6.250448703765869,6.173181533813477,-1.5036473274230957,6.62846040725708,BrownNoise
Lydfil_BrownNoise_10.wav,963.0334143342473,381.97106013244604,1536.80426827049,245.50551594815857,2141.092970049917,927.8087426458047,0.0030811415053904057,0.00543525954708457,0.025789301446143616,0.017614094931441508,0.22993403673171997,0.053438883274793625,1.2540225982666016,0.842736005783081,19.012199639443228,12.47485082398528,8.97850227355957,-117.76533508300781,29.09006118774414,110.72722625732422,21.069198608398438,11.78723430633545,15.74420166015625,35.066715240478516,12.9661226272583,9.659455299377441,11.004307746887207,12.642970085144043,9.620891571044922,4.438382625579834,8.472586631774902,6.683948993682861,9.485025405883789,1.0216124057769775,6.853488922119141,9.012066841125488,7.307448863983154,2.320652723312378,6.659872055053711,8.004861831665039,6.212426662445068,0.886605441570282,5.911190986633301,BrownNoise
